2.552084,1.266044,0.551621,-0.787900,1.067685,-1.853784,-5.682267,-8.773697,4.216273,-1.075598,0.000000
0.911524,2.781349,-0.411664,0.633951,-1.018731,-2.375393,-4.499035,-8.716837,5.410559,-1.254165,0.000000
1.443386,2.399104,-0.127859,0.215835,-0.407852,-2.286476,-4.998212,-8.996576,5.206124,-1.236993,0.000000
0.502337,3.306112,-0.690293,1.046287,-1.627376,-2.613488,-4.359579,-9.054587,5.954563,-1.353543,0.000000
1.801260,1.900617,0.126160,-0.160329,0.148230,-2.049161,-5.078268,-8.606425,4.664069,-1.135311,0.000000
3.084122,0.639498,0.899330,-1.302116,1.825541,-1.585227,-5.922721,-8.468224,3.602431,-0.967214,0.000000
0.411365,3.452355,-0.759968,1.149583,-1.780470,-2.688178,-4.359932,-9.200571,6.125090,-1.386685,0.000000
2.318955,1.326471,0.455216,-0.646727,0.864311,-1.813963,-5.349888,-8.394303,4.126303,-1.043113,0.000000
0.538613,3.331224,-0.684312,1.037884,-1.616477,-2.645073,-4.447893,-9.196357,6.026424,-1.371490,0.000000
2.634996,1.089437,0.626443,-0.899069,1.233255,-1.753846,-5.636014,-8.536804,3.988231,-1.029212,0.000000
2.425661,1.344427,0.487421,-0.693417,0.929978,-1.865743,-5.550385,-8.677298,4.243952,-1.075020,0.000000
0.945387,2.812896,-0.408198,0.629292,-1.013429,-2.410839,-4.590069,-8.868607,5.491228,-1.273946,0.000000
1.733563,1.841616,0.118170,-0.149419,0.135187,-1.981290,-4.900591,-8.312764,4.509616,-1.097286,0.000000
0.775597,3.035849,-0.525174,0.802435,-1.269112,-2.513464,-4.537721,-9.021232,5.725686,-1.317127,0.000000
0.842168,2.870167,-0.458857,0.703791,-1.121818,-2.415656,-4.475263,-8.773781,5.502553,-1.270962,0.000000
1.872375,1.974357,0.131480,-0.167169,0.154862,-2.129108,-5.277386,-8.943102,4.846034,-1.179650,0.000000
1.793467,1.977151,0.103465,-0.126326,0.096641,-2.102640,-5.146162,-8.772358,4.785978,-1.162058,0.000000
2.357982,1.297456,0.476293,-0.677788,0.909717,-1.806727,-5.385493,-8.412514,4.109681,-1.041492,0.000000
0.883928,2.915997,-0.456394,0.700768,-1.119443,-2.464463,-4.594868,-8.977543,5.613644,-1.297943,0.000000
-0.583644,4.565265,-1.394870,2.088134,-3.162429,-3.147142,-3.847846,-9.630803,7.174436,-1.567401,0.000000
2.970062,0.647957,0.857678,-1.241340,1.738726,-1.550220,-5.737725,-8.232012,3.523031,-0.943438,0.000000
1.928609,2.029404,0.136539,-0.173860,0.162068,-2.189926,-5.431378,-9.201506,4.984452,-1.213491,0.000000
2.324251,1.362849,0.447540,-0.635098,0.846239,-1.842636,-5.397465,-8.493414,4.191633,-1.057952,0.000000
1.318400,2.593728,-0.221939,0.355276,-0.614401,-2.384458,-4.992020,-9.182046,5.429850,-1.280173,0.000000
1.731654,1.823741,0.122181,-0.155482,0.144564,-1.967452,-4.878392,-8.265624,4.478085,-1.090158,0.000000
1.636169,2.093346,0.018707,-0.001431,-0.085918,-2.131252,-5.001866,-8.697166,4.851714,-1.168312,0.000000
-0.242748,3.998926,-1.128989,1.693856,-2.577727,-2.853780,-3.827090,-9.039829,6.504704,-1.436367,0.000000
2.600190,1.118407,0.606837,-0.870152,1.190900,-1.762575,-5.607540,-8.527978,4.008241,-1.031813,0.000000
-1.028682,5.140765,-1.699155,2.538468,-3.827261,-3.409600,-3.701218,-10.009555,7.774083,-1.677264,0.000000
0.912616,2.965995,-0.459540,0.705967,-1.128941,-2.511610,-4.696666,-9.161905,5.721000,-1.323393,0.000000
2.941595,0.878665,0.787544,-1.136334,1.579648,-1.709634,-5.933927,-8.721022,3.886438,-1.022890,0.000000
0.219818,3.689201,-0.888098,1.339144,-2.060094,-2.793158,-4.285316,-9.337575,6.364988,-1.429917,0.000000
-0.614286,4.537702,-1.398262,2.092736,-3.167817,-3.115792,-3.766515,-9.495830,7.103090,-1.549870,0.000000
1.891404,1.737571,0.199940,-0.269811,0.310831,-1.961812,-5.058692,-8.418301,4.464695,-1.095698,0.000000
4.068872,-0.471091,1.530077,-2.234588,3.198754,-1.124261,-6.419822,-8.020486,2.548558,-0.784942,0.000000
-0.700954,4.587992,-1.441373,2.156154,-3.260149,-3.121456,-3.672453,-9.421487,7.116290,-1.548187,0.000000
0.509049,3.306139,-0.687979,1.042917,-1.622582,-2.615935,-4.371022,-9.069747,5.960117,-1.355139,0.000000
1.371557,2.455281,-0.167378,0.274092,-0.493090,-2.301834,-4.935626,-8.969714,5.241368,-1.241013,0.000000
0.143949,3.638886,-0.901184,1.357584,-2.084214,-2.728723,-4.102950,-9.046358,6.218392,-1.393205,0.000000
0.958390,3.013704,-0.456180,0.701661,-1.124819,-2.563250,-4.825089,-9.379197,5.838534,-1.352023,0.000000
3.138003,0.434374,0.971566,-1.409869,1.987451,-1.453819,-5.796864,-8.097691,3.302764,-0.903320,0.000000
0.439351,3.355581,-0.725001,1.097454,-1.702245,-2.627109,-4.304917,-9.031530,5.985817,-1.357146,0.000000
1.570894,2.084985,-0.001679,0.028161,-0.127665,-2.101507,-4.881998,-8.530340,4.784142,-1.149774,0.000000
1.034948,2.764965,-0.364704,0.565345,-0.920443,-2.407956,-4.691552,-8.955111,5.484356,-1.277194,0.000000
1.561089,2.320801,-0.066696,0.125776,-0.276442,-2.271424,-5.115351,-9.073560,5.171425,-1.235542,0.000000
2.125413,1.580468,0.321914,-0.449421,0.572948,-1.930838,-5.290066,-8.567934,4.393318,-1.092280,0.000000
0.140405,3.935356,-0.979887,1.475883,-2.264964,-2.945519,-4.411258,-9.749047,6.712492,-1.503107,0.000000
3.571643,0.089879,1.211542,-1.763677,2.505258,-1.357164,-6.169035,-8.247045,3.081027,-0.877052,0.000000
2.215122,1.587606,0.351068,-0.491801,0.632938,-1.968516,-5.450187,-8.786773,4.478885,-1.116132,0.000000
0.712759,3.138522,-0.573735,0.874437,-1.375857,-2.566274,-4.539722,-9.126041,5.846253,-1.340638,0.000000
3.785423,-0.326314,1.394229,-2.034920,2.908620,-1.128297,-6.091305,-7.730132,2.558710,-0.772080,0.000000
0.692951,3.251684,-0.610157,0.928887,-1.458073,-2.642354,-4.626019,-9.352757,6.019710,-1.378229,0.000000
2.411861,1.207533,0.518424,-0.740266,1.002377,-1.760058,-5.381775,-8.318122,4.003139,-1.020628,0.000000
3.128711,0.544433,0.939592,-1.361936,1.914636,-1.531417,-5.897755,-8.340617,3.479646,-0.942236,0.000000
-0.217156,4.193098,-1.170883,1.757276,-2.676107,-3.005860,-4.076482,-9.562820,6.851214,-1.514938,0.000000
2.838108,0.958112,0.730997,-1.052985,1.457737,-1.730666,-5.842177,-8.678750,3.934719,-1.028126,0.000000
1.679191,1.979623,0.063304,-0.067795,0.013270,-2.063151,-4.954452,-8.521310,4.696364,-1.135994,0.000000
3.674387,0.082472,1.249005,-1.818338,2.583331,-1.388855,-6.335902,-8.460332,3.152906,-0.898549,0.000000
0.291788,3.716065,-0.870232,1.313451,-2.024672,-2.838934,-4.436187,-9.563810,6.469071,-1.456947,0.000000
3.170569,0.576297,0.945738,-1.370496,1.925476,-1.569986,-6.002718,-8.511120,3.567405,-0.964023,0.000000
1.554783,2.266133,-0.054590,0.107467,-0.248099,-2.228932,-5.046665,-8.928336,5.074604,-1.213632,0.000000
2.127848,1.671721,0.298908,-0.414784,0.519839,-1.998842,-5.390957,-8.792149,4.548293,-1.126941,0.000000
1.543261,2.183190,-0.036898,0.080674,-0.206498,-2.163756,-4.939131,-8.703608,4.926105,-1.179930,0.000000
-1.542487,5.609731,-1.999379,2.981571,-4.477331,-3.568835,-3.324695,-9.978299,8.138715,-1.731094,0.000000
1.931513,1.690006,0.226240,-0.308707,0.368164,-1.941322,-5.076468,-8.394478,4.417863,-1.087404,0.000000
1.128521,2.704294,-0.316492,0.494369,-0.816922,-2.397152,-4.786351,-9.020097,5.459418,-1.276630,0.000000
1.359534,2.566921,-0.200710,0.324023,-0.568813,-2.379608,-5.033547,-9.210286,5.418658,-1.279874,0.000000
0.594556,3.317201,-0.661303,1.004196,-1.567961,-2.654980,-4.528158,-9.288542,6.048814,-1.379464,0.000000
1.181007,2.668692,-0.289039,0.453941,-0.757912,-2.389936,-4.837858,-9.052783,5.442797,-1.275727,0.000000
1.321935,2.547038,-0.208516,0.335147,-0.583802,-2.351392,-4.948528,-9.078077,5.354479,-1.263568,0.000000
0.187426,3.669211,-0.894075,1.347603,-2.071289,-2.766745,-4.209037,-9.216817,6.304901,-1.414800,0.000000
0.043379,3.935868,-1.013571,1.524955,-2.334796,-2.910823,-4.246804,-9.532092,6.633746,-1.480385,0.000000
2.702551,0.948840,0.686546,-0.988350,1.366176,-1.674845,-5.601825,-8.351695,3.807958,-0.992649,0.000000
1.768826,2.028217,0.081599,-0.093846,0.048288,-2.131296,-5.158401,-8.839355,4.851368,-1.175313,0.000000
0.386084,3.473918,-0.774345,1.170791,-1.811547,-2.694901,-4.339803,-9.195411,6.140497,-1.388769,0.000000
-0.176520,4.070491,-1.124790,1.688623,-2.573289,-2.930361,-4.015591,-9.360302,6.679013,-1.478738,0.000000
1.067197,2.647304,-0.322803,0.502860,-0.826607,-2.333064,-4.621642,-8.745587,5.313565,-1.240860,0.000000
2.449984,1.373384,0.488264,-0.694288,0.930001,-1.895835,-5.622450,-8.801405,4.312452,-1.091580,0.000000
2.362064,1.170142,0.510976,-0.729878,0.989171,-1.714554,-5.257448,-8.116513,3.899599,-0.994901,0.000000
3.070999,0.658831,0.889739,-1.287908,1.804516,-1.594705,-5.920904,-8.485059,3.624076,-0.971337,0.000000
1.230087,2.731385,-0.288451,0.453858,-0.760429,-2.453793,-4.987792,-9.313430,5.588165,-1.310735,0.000000
1.680172,2.014226,0.054600,-0.054690,-0.006828,-2.088959,-4.992807,-8.606460,4.755177,-1.149151,0.000000
1.042362,2.763068,-0.361644,0.560865,-0.913989,-2.409241,-4.702148,-8.967234,5.487258,-1.278236,0.000000
0.690321,3.129759,-0.579204,0.882295,-1.386668,-2.551718,-4.492274,-9.054579,5.813154,-1.332066,0.000000
1.161916,2.631894,-0.286024,0.449095,-0.749473,-2.355968,-4.766378,-8.921645,5.365445,-1.257473,0.000000
2.187112,1.460598,0.374574,-0.527607,0.689213,-1.864967,-5.267893,-8.419340,4.242986,-1.062077,0.000000
0.869911,2.912029,-0.460204,0.706269,-1.127102,-2.456477,-4.566826,-8.936514,5.595493,-1.293151,0.000000
1.626960,2.313523,-0.042016,0.089737,-0.224867,-2.289881,-5.219650,-9.204238,5.213267,-1.248379,0.000000
1.687928,2.074679,0.041483,-0.034838,-0.037610,-2.136231,-5.070093,-8.768813,4.862887,-1.173563,0.000000
1.285866,2.572659,-0.227683,0.363383,-0.625049,-2.357200,-4.914356,-9.058383,5.367837,-1.264620,0.000000
1.255019,2.465589,-0.210369,0.336842,-0.582791,-2.267291,-4.748377,-8.732362,5.163034,-1.217341,0.000000
0.861258,3.075350,-0.505877,0.774813,-1.231476,-2.573485,-4.725273,-9.308546,5.862187,-1.352111,0.000000
1.567732,2.353759,-0.073012,0.135382,-0.291494,-2.298069,-5.161591,-9.167500,5.232126,-1.249421,0.000000
-0.274361,4.111313,-1.169291,1.753947,-2.667936,-2.925023,-3.892491,-9.238140,6.667175,-1.470880,0.000000
3.015748,0.698676,0.860221,-1.244419,1.740975,-1.604042,-5.869192,-8.456324,3.645541,-0.973172,0.000000
3.344665,0.307125,1.076282,-1.563971,2.212026,-1.434920,-6.013385,-8.257391,3.258998,-0.904595,0.000000
3.070137,0.413981,0.953429,-1.383700,1.951080,-1.414287,-5.659834,-7.896198,3.212897,-0.879676,0.000000
2.763246,0.876292,0.726493,-1.047433,1.453277,-1.643420,-5.628119,-8.314277,3.736134,-0.979884,0.000000
-0.237188,4.057964,-1.142495,1.714258,-2.609232,-2.899217,-3.899140,-9.193849,6.608238,-1.459732,0.000000
0.782942,2.919849,-0.492320,0.753147,-1.194121,-2.430793,-4.427222,-8.759690,5.537249,-1.275533,0.000000
2.081441,1.675551,0.281860,-0.389905,0.484284,-1.984884,-5.316100,-8.696972,4.516638,-1.117411,0.000000
0.401495,3.743162,-0.839378,1.268842,-1.962349,-2.898522,-4.651479,-9.875462,6.604506,-1.492977,0.000000
0.795816,3.055842,-0.523408,0.800109,-1.266643,-2.535480,-4.593303,-9.114624,5.775792,-1.329370,0.000000
0.658040,3.115594,-0.586665,0.892988,-1.401284,-2.529630,-4.422360,-8.948034,5.762922,-1.319151,0.000000
1.572576,2.249438,-0.044074,0.091944,-0.225314,-2.223083,-5.059222,-8.928328,5.061214,-1.211598,0.000000
-0.739705,4.603028,-1.458702,2.181581,-3.296955,-3.118509,-3.622497,-9.370390,7.109704,-1.544652,0.000000
-1.138953,5.125345,-1.733256,2.587950,-3.897008,-3.358397,-3.497347,-9.724624,7.657761,-1.645463,0.000000
2.527822,1.191429,0.562730,-0.805003,1.095151,-1.790129,-5.561898,-8.540282,4.071282,-1.041998,0.000000
1.128950,2.689921,-0.312587,0.488504,-0.807975,-2.386734,-4.771841,-8.986608,5.435675,-1.271362,0.000000
3.697823,-0.030058,1.286517,-1.874367,2.667768,-1.314552,-6.256445,-8.243290,2.983487,-0.862051,0.000000
2.450070,1.169339,0.541617,-0.774522,1.052715,-1.745775,-5.406255,-8.312489,3.970458,-1.015385,0.000000
0.465653,3.515508,-0.757700,1.147058,-1.779531,-2.754256,-4.519211,-9.474034,6.275502,-1.423095,0.000000
3.052339,0.716970,0.868093,-1.255660,1.756198,-1.630725,-5.950813,-8.582458,3.706230,-0.988646,0.000000
1.880158,1.811205,0.176808,-0.235208,0.258511,-2.011911,-5.117638,-8.569518,4.578909,-1.120547,0.000000
1.137071,2.723463,-0.318545,0.497596,-0.822318,-2.414343,-4.821213,-9.085271,5.498568,-1.285809,0.000000
2.228927,1.404408,0.403718,-0.570752,0.752953,-1.838750,-5.279427,-8.378679,4.183095,-1.050964,0.000000
0.586786,3.110484,-0.609968,0.926869,-1.449269,-2.500115,-4.295772,-8.775556,5.695896,-1.300415,0.000000
1.654507,2.069172,0.031366,-0.020169,-0.058247,-2.120099,-5.007420,-8.680456,4.826233,-1.163613,0.000000
2.741645,0.860997,0.723020,-1.042564,1.446993,-1.624361,-5.575171,-8.229041,3.692771,-0.969070,0.000000
3.170506,0.492939,0.967501,-1.403225,1.975538,-1.508647,-5.914231,-8.311165,3.427610,-0.932872,0.000000
1.460628,2.314183,-0.099704,0.173776,-0.344450,-2.230242,-4.937495,-8.831787,5.077906,-1.209344,0.000000
1.831705,1.940522,0.126259,-0.159981,0.146058,-2.089519,-5.172352,-8.770543,4.755945,-1.157407,0.000000
2.894094,0.651446,0.830498,-1.201705,1.682193,-1.525326,-5.612238,-8.069545,3.466552,-0.926800,0.000000
3.596900,-0.030584,1.251756,-1.823740,2.595767,-1.277684,-6.084263,-8.015082,2.899802,-0.838021,0.000000
2.728254,0.970328,0.689818,-0.992852,1.371677,-1.699942,-5.668317,-8.461002,3.865069,-1.006745,0.000000
2.960341,0.788200,0.817667,-1.181328,1.647459,-1.649866,-5.869888,-8.546325,3.750161,-0.993526,0.000000
1.481574,2.284725,-0.084763,0.151648,-0.311733,-2.216144,-4.941881,-8.808275,5.045707,-1.203288,0.000000
2.050783,1.645514,0.279109,-0.386267,0.480372,-1.951708,-5.232120,-8.556033,4.441132,-1.098952,0.000000
3.006311,0.602336,0.882135,-1.277528,1.792123,-1.529765,-5.751000,-8.204172,3.476293,-0.934958,0.000000
-0.305320,4.076736,-1.170960,1.755952,-2.669335,-2.888397,-3.803182,-9.085637,6.583809,-1.450653,0.000000
0.011491,3.787741,-0.985887,1.482802,-2.268605,-2.790337,-4.035524,-9.105314,6.359260,-1.417525,0.000000
4.084160,-0.537684,1.552766,-2.268459,3.249738,-1.080803,-6.375214,-7.895236,2.449463,-0.763678,0.000000
0.258707,3.509687,-0.827738,1.249006,-1.924321,-2.675168,-4.161117,-8.994717,6.095954,-1.372048,0.000000
2.463656,1.195255,0.539543,-0.771180,1.046873,-1.769749,-5.456837,-8.405162,4.025050,-1.028273,0.000000
0.638780,3.137757,-0.599116,0.911398,-1.428407,-2.538970,-4.413107,-8.957850,5.784275,-1.322881,0.000000
-0.831583,4.822764,-1.547897,2.314216,-3.494875,-3.246931,-3.699231,-9.690504,7.402691,-1.605030,0.000000
3.608162,0.112959,1.218138,-1.773000,2.517552,-1.387342,-6.255608,-8.384490,3.149680,-0.894297,0.000000
0.340339,3.440661,-0.781472,1.180762,-1.824335,-2.653902,-4.226750,-9.012823,6.047213,-1.365543,0.000000
1.381550,2.358847,-0.138721,0.231160,-0.427962,-2.234511,-4.850374,-8.761025,5.087902,-1.207352,0.000000
2.008771,1.873987,0.204874,-0.275316,0.312931,-2.104582,-5.402916,-9.009224,4.789678,-1.174370,0.000000
1.285972,2.478616,-0.203070,0.326371,-0.568443,-2.288062,-4.814826,-8.833193,5.210269,-1.229517,0.000000
0.844293,2.920567,-0.471294,0.722528,-1.150591,-2.453498,-4.532314,-8.899372,5.588788,-1.290290,0.000000
1.648371,1.953134,0.059568,-0.062681,0.007108,-2.032526,-4.873956,-8.388509,4.626672,-1.118822,0.000000
1.121175,2.652776,-0.305569,0.477823,-0.791218,-2.356601,-4.719236,-8.880086,5.367026,-1.255652,0.000000
-0.270749,4.256266,-1.205923,1.809095,-2.752480,-3.032952,-4.052320,-9.593723,6.913139,-1.525876,0.000000
1.040656,2.773236,-0.364891,0.565720,-0.921324,-2.416103,-4.710028,-8.987772,5.502905,-1.281631,0.000000
0.893962,2.947163,-0.461069,0.707962,-1.130987,-2.491015,-4.644977,-9.074816,5.674125,-1.311954,0.000000
3.294902,0.309414,1.058476,-1.538007,2.174993,-1.418615,-5.931188,-8.150974,3.222007,-0.893698,0.000000
3.159331,0.505430,0.960372,-1.392687,1.960022,-1.513796,-5.908472,-8.315979,3.439383,-0.934898,0.000000
0.943936,2.800774,-0.405533,0.625260,-1.007183,-2.401398,-4.574749,-8.836287,5.469716,-1.269076,0.000000
2.039403,1.705617,0.259467,-0.356914,0.436088,-1.991805,-5.276490,-8.674511,4.532552,-1.118714,0.000000
3.081496,0.510373,0.932166,-1.351539,1.901277,-1.489296,-5.781350,-8.152799,3.383810,-0.918363,0.000000
0.719864,3.078630,-0.555627,0.847320,-1.334764,-2.524788,-4.488304,-8.998454,5.751679,-1.319945,0.000000
2.397086,1.316680,0.484791,-0.689929,0.926181,-1.835004,-5.472373,-8.546529,4.173992,-1.057907,0.000000
1.119549,2.770621,-0.336928,0.524955,-0.863221,-2.442697,-4.841416,-9.158910,5.563248,-1.299285,0.000000
3.474949,0.089536,1.178196,-1.715107,2.436177,-1.321960,-6.004239,-8.028787,3.001120,-0.854089,0.000000
0.544062,3.247172,-0.660462,1.002107,-1.562048,-2.585216,-4.368042,-9.007131,5.889988,-1.341382,0.000000
1.526036,2.174884,-0.040684,0.086086,-0.213848,-2.151419,-4.901031,-8.644960,4.898046,-1.172760,0.000000
1.411208,2.442707,-0.150381,0.249179,-0.457119,-2.306917,-4.989722,-9.028736,5.252819,-1.245680,0.000000
3.901474,-0.326604,1.434434,-2.093487,2.991951,-1.170033,-6.288347,-7.990401,2.653437,-0.799378,0.000000
-1.062038,5.033789,-1.682733,2.513227,-3.786858,-3.318853,-3.531072,-9.678117,7.567380,-1.629429,0.000000
1.653982,2.131388,0.014925,0.004547,-0.096021,-2.165674,-5.072492,-8.828413,4.930103,-1.186729,0.000000
3.155588,0.462170,0.970383,-1.407803,1.983344,-1.480621,-5.856238,-8.203862,3.363789,-0.917855,0.000000
0.657210,3.094057,-0.581323,0.884941,-1.388933,-2.513488,-4.398114,-8.894542,5.726137,-1.310911,0.000000
1.589356,2.220492,-0.030708,0.072116,-0.195891,-2.207857,-5.057066,-8.896676,5.026456,-1.204749,0.000000
2.332187,1.348947,0.453918,-0.644559,0.860282,-1.835279,-5.396221,-8.477937,4.174839,-1.054633,0.000000
-0.753660,4.812315,-1.518221,2.270861,-3.432759,-3.267412,-3.820664,-9.840683,7.449106,-1.619530,0.000000
-1.165534,5.143860,-1.747286,2.608615,-3.927184,-3.362408,-3.471776,-9.709231,7.666991,-1.646101,0.000000
1.670412,2.140307,0.018275,-0.000223,-0.089610,-2.178174,-5.109889,-8.886739,4.958536,-1.193940,0.000000
-0.341109,4.196752,-1.214700,1.821145,-2.767123,-2.963742,-3.869570,-9.292846,6.755644,-1.487030,0.000000
3.021588,0.656756,0.873196,-1.263836,1.770358,-1.575317,-5.834677,-8.368972,3.580057,-0.958893,0.000000
1.889863,1.929113,0.149351,-0.193758,0.194589,-2.102149,-5.259154,-8.873973,4.784534,-1.166880,0.000000
3.209403,0.521229,0.973558,-1.411698,1.986404,-1.543517,-6.010373,-8.466448,3.506951,-0.952625,0.000000
1.175814,2.567494,-0.264388,0.416786,-0.700803,-2.313620,-4.721732,-8.798527,5.268887,-1.236701,0.000000
3.026765,0.681658,0.868478,-1.256657,1.759099,-1.595506,-5.869884,-8.440305,3.626050,-0.969417,0.000000
-0.097863,4.076529,-1.099170,1.651378,-2.520557,-2.963235,-4.155752,-9.551652,6.753670,-1.499569,0.000000
1.026990,2.878290,-0.397071,0.613890,-0.994266,-2.488439,-4.798173,-9.208863,5.667807,-1.317644,0.000000
2.263796,1.434055,0.408027,-0.576663,0.760116,-1.873162,-5.370156,-8.528155,4.261404,-1.070272,0.000000
0.007939,3.941727,-1.027357,1.545108,-2.363713,-2.902322,-4.192749,-9.466441,6.614491,-1.474204,0.000000
2.742444,0.968257,0.695266,-1.000813,1.383090,-1.703548,-5.690252,-8.487948,3.873239,-1.009323,0.000000
-1.089209,5.012890,-1.686667,2.518699,-3.793765,-3.293659,-3.462709,-9.566922,7.510052,-1.615206,0.000000
2.074486,1.529177,0.317708,-0.443927,0.567287,-1.874701,-5.149080,-8.330466,4.265550,-1.061095,0.000000
4.096169,-0.515407,1.551097,-2.265753,3.244952,-1.101531,-6.419256,-7.975642,2.496663,-0.774835,0.000000
1.234450,2.511875,-0.229578,0.365393,-0.625354,-2.293903,-4.762473,-8.797059,5.223753,-1.229773,0.000000
2.420094,1.339440,0.486799,-0.692573,0.928987,-1.860062,-5.535631,-8.652825,4.231024,-1.071842,0.000000
0.112130,3.800395,-0.954394,1.437084,-2.204098,-2.836023,-4.220082,-9.361954,6.463043,-1.446018,0.000000
-0.300560,4.106581,-1.177114,1.765284,-2.683865,-2.912071,-3.842920,-9.167881,6.637747,-1.462925,0.000000
2.572235,1.304278,0.548597,-0.783024,1.059141,-1.889192,-5.757074,-8.910662,4.296902,-1.094638,0.000000
2.409292,1.308595,0.491125,-0.699254,0.939788,-1.833469,-5.484558,-8.554598,4.170453,-1.057770,0.000000
1.322996,2.289128,-0.140748,0.233253,-0.428011,-2.162062,-4.676881,-8.462234,4.922984,-1.167483,0.000000
1.046190,2.747103,-0.356148,0.552662,-0.901649,-2.398881,-4.691732,-8.937574,5.463635,-1.273177,0.000000
-0.034973,3.851972,-1.018740,1.531449,-2.340510,-2.820789,-4.024611,-9.154796,6.428817,-1.430544,0.000000
-0.951644,4.966441,-1.626960,2.431155,-3.667272,-3.309218,-3.647396,-9.764925,7.545050,-1.630343,0.000000
1.601619,2.242580,-0.032239,0.074620,-0.200380,-2.228537,-5.101339,-8.977198,5.073546,-1.215896,0.000000
-0.238499,3.931313,-1.109851,1.665144,-2.534040,-2.805581,-3.762627,-8.887309,6.394842,-1.412115,0.000000
2.347240,1.462677,0.429401,-0.607445,0.802705,-1.924378,-5.542403,-8.784406,4.377848,-1.100669,0.000000
2.513664,1.209039,0.553233,-0.790951,1.074421,-1.797965,-5.556493,-8.550659,4.089188,-1.045232,0.000000
2.894270,0.793611,0.793406,-1.145922,1.596863,-1.629963,-5.763269,-8.410721,3.705025,-0.979944,0.000000
